1,name,affiliation,homepage,scholarid,name,,name
12533,Jin-Ho Lee,Yonsei University,http://acsys.yonsei.ac.kr/jinho.html,pm3Fso0AAAAJ,Jin-Ho,,Lee
12534,Jin-Jin Li,Shanghai Jiao Tong University,https://dmne.sjtu.edu.cn/dmne/faculty/lijinjin,NOSCHOLARPAGE,Jin-Jin,,Li
12535,Jin-Soo Kim 0001,Seoul National University,https://cse.snu.ac.kr/en/professor/jin-soo-kim,U7b2CX0AAAAJ,Jin-Soo,Kim,0001
12536,Jin-Yi Cai,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~jyc,Yn-Lm_QAAAAJ,Jin-Yi,,Cai
12537,Jin-dong Wang,College of William and Mary,https://jd92.wang,hBZ_tKsAAAAJ,Jin-dong,,Wang
12538,Jin-yi Cai,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~jyc,Yn-Lm_QAAAAJ,Jin-yi,,Cai
12539,JinJin Li,Shanghai Jiao Tong University,https://dmne.sjtu.edu.cn/dmne/faculty/lijinjin,NOSCHOLARPAGE,JinJin,,Li
12540,JinYeong Bak,Sungkyunkwan University,https://hli.skku.edu,oYK9Z_IAAAAJ,JinYeong,,Bak
12541,Jinah Park,KAIST,http://cgv.kaist.ac.kr/professor,cys-jlsAAAAJ,Jinah,,Park
12542,Jinbo Bi,University of Connecticut,http://www.engr.uconn.edu/~jinbo,fX-IFZsAAAAJ,Jinbo,,Bi
12543,Jinbo Xu,TTI Chicago,http://ttic.uchicago.edu/~jinbo,nt2-TpIAAAAJ,Jinbo,,Xu
12544,Jinchuan Chen,Renmin University of China,http://iir.ruc.edu.cn/~jchchen,25xBm5EAAAAJ,Jinchuan,,Chen
12545,Jindong Wang,College of William and Mary,https://jd92.wang,hBZ_tKsAAAAJ,Jindong,,Wang
12546,Jindong Wang 0001,College of William and Mary,https://jd92.wang,hBZ_tKsAAAAJ,Jindong,Wang,0001
12547,Jinfei Liu,Zhejiang University,https://person.zju.edu.cn/0020162,kqAPqYAAAAAJ,Jinfei,,Liu
12548,Jing (Dave) Tian,Purdue University,https://davejingtian.org,xtclQ8AAAAAJ,Jing,(Dave),Tian
12549,Jing (Selena) He,Old Dominion University,http://www.cs.odu.edu/~jhe,r4WtU2oAAAAJ,Jing,(Selena),He
12550,Jing Deng 0001,UNC - Greensboro,https://home.uncg.edu/~j_deng,8r28SnIAAAAJ,Jing,Deng,0001
12551,Jing He 0001,Old Dominion University,http://www.cs.odu.edu/~jhe,r4WtU2oAAAAJ,Jing,He,0001
12552,Jing He 0002,Old Dominion University,http://www.cs.odu.edu/~jhe,r4WtU2oAAAAJ,Jing,He,0002
12553,Jing Hua 0001,Wayne State University,http://www.cs.wayne.edu/~jinghua,E0PGasMAAAAJ,Jing,Hua,0001
12554,Jing Huo,Nanjing University,https://cs.nju.edu.cn/rl/people/huoj/index.htm,HKK1BdgAAAAJ,Jing,,Huo
12555,Jing Jane Li,University of Pennsylvania,https://www.seas.upenn.edu/~janeli/index.html,QGYL3tAAAAAJ,Jing,Jane,Li
12556,Jing Jiang 0001,Australian National University,https://comp.anu.edu.au/people/jing-jiang,hVTK2YwAAAAJ,Jing,Jiang,0001
12557,Jing Jiang 0002,University of Technology Sydney,https://www.uts.edu.au/staff/jing.jiang,XFtCe08AAAAJ,Jing,Jiang,0002
12558,Jing Jing Wang,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE,Jing,Jing,Wang
12559,Jing Kong,Massachusetts Institute of Technology,http://www.rle.mit.edu/nmeg,WNOWLXAAAAAJ,Jing,,Kong
12560,Jing Li 0002,Case Western Reserve University,https://engineering.case.edu/profiles/jxl175,X6P8JOIAAAAJ,Jing,Li,0002
12561,Jing Li 0025,NJIT,https://web.njit.edu/~jingli,eFjZ6jAAAAAJ,Jing,Li,0025
12562,Jing Li 0049,The Hong Kong Polytechnic University,http://www4.comp.polyu.edu.hk/~jing1li,jvjOLx4AAAAJ,Jing,Li,0049
12563,Jing Li 0055,Wuhan University,https://cs.whu.edu.cn/info/1019/2888.htm,NOSCHOLARPAGE,Jing,Li,0055
12564,Jing Li 0073,University of Pennsylvania,https://www.seas.upenn.edu/~janeli/index.html,QGYL3tAAAAAJ,Jing,Li,0073
12565,Jing Liao 0001,City University of Hong Kong,https://liaojing.github.io/html/index.html,NOSCHOLARPAGE,Jing,Liao,0001
12566,Jing Liu 0006,Xidian University,https://faculty.xidian.edu.cn/LJ22/zh_CN/index.htm,kqRxf3MAAAAJ,Jing,Liu,0006
12567,Jing Ma 0002,Case Western Reserve University,https://jma712.github.io,VLElvX8AAAAJ,Jing,Ma,0002
12568,Jing Ma 0004,Hong Kong Baptist University,https://majingcuhk.github.io,78Jby0EAAAAJ,Jing,Ma,0004
12569,Jing Ren 0003,Ontario Tech University,https://engineering.ontariotechu.ca/people/ecse/jing.ren.php,NOSCHOLARPAGE,Jing,Ren,0003
12570,Jing Selena He,Old Dominion University,http://www.cs.odu.edu/~jhe,r4WtU2oAAAAJ,Jing,Selena,He
12571,Jing Sun 0002,University of Auckland,https://www.cs.auckland.ac.nz/~jingsun,GUXAGAYAAAAJ,Jing,Sun,0002
12572,Jing Wang 0055,Renmin University of China,http://info.ruc.edu.cn/jsky/szdw/ajxjgcx/jsjkxyjsx1/fjs2/c6cd7c6a13334e3da59f08920941bf56.htm,NOSCHOLARPAGE,Jing,Wang,0055
12573,Jing Wu 0004,Cardiff University,https://www.cardiff.ac.uk/people/view/118177-wu-jing,ms46emIAAAAJ,Jing,Wu,0004
12574,Jing Xiao 0001,Worcester Polytechnic Institute,https://users.wpi.edu/~jxiao2,NOSCHOLARPAGE,Jing,Xiao,0001
12575,Jing Yang 0001,UNC - Charlotte,https://webpages.uncc.edu/jyang13,r1jAycQAAAAJ,Jing,Yang,0001
12576,Jing Yuan 0002,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/jing-yuan,5YOVIlwAAAAJ,Jing,Yuan,0002
12577,Jing Zhang 0001,Renmin University of China,https://xiaojingzi.github.io,T7Wa3GQAAAAJ,Jing,Zhang,0001
12578,Jing Zhang 0052,Australian National University,https://comp.anu.edu.au/people/jing-zhang.md,Qa1DMv8AAAAJ,Jing,Zhang,0052
12579,Jing-Jing Wang,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE,Jing-Jing,,Wang
12580,Jing-Ling Xue,UNSW,http://www.cse.unsw.edu.au/~jingling,NOSCHOLARPAGE,Jing-Ling,,Xue
12581,Jing-Ye Cai,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1036,NOSCHOLARPAGE,Jing-Ye,,Cai
12582,Jing-Yu Wang 0001,BUPT,https://teacher.bupt.edu.cn/wangjingyu/en/index.htm,NOSCHOLARPAGE,Jing-Yu,Wang,0001
12583,Jing-jing Wang,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE,Jing-jing,,Wang
12584,JingJing Wang,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE,JingJing,,Wang
12585,JingZheng Wu,Chinese Academy of Sciences,http://people.ucas.ac.cn/~jingzheng,ePUcUP4AAAAJ,JingZheng,,Wu
12586,Jingbo Shang,Univ. of California - San Diego,https://shangjingbo1226.github.io,0SkFI4MAAAAJ,Jingbo,,Shang
12587,Jingcheng Liu 0001,Nanjing University,https://liuexp.github.io,x05pAVUAAAAJ,Jingcheng,Liu,0001
12588,Jinghui Chen,Pennsylvania State University,https://jinghuichen.github.io,mKia7Y4AAAAJ,Jinghui,,Chen
12589,Jinghui Cheng,Polytechnique Montreal,https://jhcheng.me,ebhZJVEAAAAJ,Jinghui,,Cheng
12590,Jingjie Li,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Jingjie_Li.html,P8qaRuwAAAAJ,Jingjie,,Li
12591,Jingjin Yu,Rutgers University,http://jingjinyu.com,jkRa2LEAAAAJ,Jingjin,,Yu
12592,Jingjing Li 0001,UESTC,https://lijin118.github.io,9x5saoEAAAAJ,Jingjing,Li,0001
12593,Jingjing Wang,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE,Jingjing,,Wang
12594,Jingke Li,Portland State University,https://www.pdx.edu/computer-science/jingke-li,NOSCHOLARPAGE,Jingke,,Li
12595,Jingkuan Song,UESTC,http://cfm.uestc.edu.cn/~songjingkuan,F5Zy9V4AAAAJ,Jingkuan,,Song
12596,Jingling Sun,UESTC,https://sise.uestc.edu.cn/info/1037/11489.htm,NOSCHOLARPAGE,Jingling,,Sun
12597,Jingling Xue,UNSW,http://www.cse.unsw.edu.au/~jingling,oZlds-AAAAAJ,Jingling,,Xue
12598,Jingqiang Lin,Chinese Academy of Sciences,http://www.escience.cn/people/linjingqiang/index.html,UimjP5sAAAAJ,Jingqiang,,Lin
12599,Jingru Zhang,Cleveland State University,http://cis.csuohio.edu/~zhang,HxjNIUIAAAAJ,Jingru,,Zhang
12600,Jingrui He,Univ. of Illinois at Urbana-Champaign,https://www.hejingrui.org,hXpZynkAAAAJ,Jingrui,,He
12601,Jingtao Wang,University of Pittsburgh,https://people.cs.pitt.edu/~jingtaow,BH__nV0AAAAJ,Jingtao,,Wang
12602,Jingtao Yao,University of Regina,http://www.cs.uregina.ca/People/Profiles/JingTaoYao.html,WHpY3ogAAAAJ,Jingtao,,Yao
12603,Jinguang Han,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=j.han,euLvHOkAAAAJ,Jinguang,,Han
12604,Jingwei Li 0001,UESTC,https://jingwei87.github.io,uSv67rIAAAAJ,Jingwei,Li,0001
12605,Jingwen Leng,Shanghai Jiao Tong University,https://www.cs.sjtu.edu.cn/~leng-jw/index.html,L1y8y2MAAAAJ,Jingwen,,Leng
12606,Jingxian Wang,National University of Singapore,https://wangwireless.com,9j6NeHkAAAAJ,Jingxian,,Wang
12607,Jingya Wang,ShanghaiTech University,https://sist.shanghaitech.edu.cn/2020/0707/c7499a58578/page.htm,vmvJV_IAAAAJ,Jingya,,Wang
12608,Jingya Zhou,Soochow University,http://web.suda.edu.cn/jy_zhou,leNH9TcAAAAJ,Jingya,,Zhou
12609,Jingye Cai,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1036,NOSCHOLARPAGE,Jingye,,Cai
12610,Jingyi Yu,ShanghaiTech University,http://www.yu-jingyi.com/cv,R9L_AfQAAAAJ,Jingyi,,Yu
12611,Jingyong Su,Harbin Institute of Technology,http://faculty.hitsz.edu.cn/sujingyong,T8YbHBwAAAAJ,Jingyong,,Su
12612,Jingyu Wang 0001,BUPT,https://teacher.bupt.edu.cn/wangjingyu/en/index.htm,NOSCHOLARPAGE,Jingyu,Wang,0001
12613,Jingyuan Wang,Beihang University,https://www.bigscity.com/jingyuan-wang,qsLImx8AAAAJ,Jingyuan,,Wang
12614,Jingyuan Yang 0002,Shenzhen University,https://jingyuanyy.github.io,bvxQ_ZkAAAAJ,Jingyuan,Yang,0002
12615,Jingyuan Zhang,The University of Alabama,http://zhang.cs.ua.edu,NOSCHOLARPAGE,Jingyuan,,Zhang
12616,Jingyue Li,NTNU,https://www.ntnu.edu/employees/jingyue.li,ZeBM3ZAAAAAJ,Jingyue,,Li
12617,Jingzheng Wu,Chinese Academy of Sciences,http://people.ucas.ac.cn/~jingzheng,ePUcUP4AAAAJ,Jingzheng,,Wu
12618,Jingzhu He,ShanghaiTech University,https://jhe16.github.io,wPs78uIAAAAJ,Jingzhu,,He
12619,Jinho D. Choi,Emory University,https://cs.emory.edu/~choi/home.html,xdddblAAAAAJ,Jinho,D.,Choi
12620,Jinho Lee,Yonsei University,http://acsys.yonsei.ac.kr/jinho.html,pm3Fso0AAAAJ,Jinho,,Lee
12621,Jinhua Cui 0002,Hunan University,https://cimcs.github.io,UCPonvwAAAAJ,Jinhua,Cui,0002
12622,Jinhui Xu 0001,University at Buffalo,https://www.cse.buffalo.edu/~jinhui,NOSCHOLARPAGE,Jinhui,Xu,0001
12623,Jinjian Wu,Xidian University,https://web.xidian.edu.cn/wjj,QsSBP2UAAAAJ,Jinjian,,Wu
12624,Jinjin Li,Shanghai Jiao Tong University,https://dmne.sjtu.edu.cn/dmne/faculty/lijinjin,NOSCHOLARPAGE,Jinjin,,Li
12625,Jinjun Wang,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/jinjun/english,Dk7JgNcAAAAJ,Jinjun,,Wang
12626,Jinjun Xiong,University at Buffalo,https://cse.buffalo.edu/~jinjun,tRt1xPYAAAAJ,Jinjun,,Xiong
12627,Jinku Li,Xidian University,https://web.xidian.edu.cn/jkli,NOSCHOLARPAGE,Jinku,,Li
12628,Jinkyu Jeong,Yonsei University,https://cslab.yonsei.ac.kr/professor,N4ti3HMAAAAJ,Jinkyu,,Jeong
12629,Jinkyu Lee 0001,Sungkyunkwan University,https://rtclskku.github.io/website/index.html,X4t-q6gAAAAJ,Jinkyu,Lee,0001
12630,Jinlei Jiang,Tsinghua University,http://madsys.cs.tsinghua.edu.cn/~jinleijiang,Wx-JtQcAAAAJ,Jinlei,,Jiang
12631,Jinlong E,Renmin University of China,http://info.ruc.edu.cn/jsky/szdw/ajxjgcx/jsjkxyjsx1/js3/d452e88d868744f19471399ab33d2cd4.htm,NOSCHOLARPAGE,Jinlong,,E
12632,Jinman Kim,University of Sydney,http://sydney.edu.au/engineering/people/jinman.kim.php,pLVaMiAAAAAJ,Jinman,,Kim
12633,Jinming Duan 0001,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/academic-staff/duan-jinming.aspx,s2tA2YgAAAAJ,Jinming,Duan,0001
12634,Jinming Wen,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/jinming.wen,L_ssfM4AAAAJ,Jinming,,Wen
12635,Jinpeng Huai,Beihang University,http://act.buaa.edu.cn/huaijp,NOSCHOLARPAGE,Jinpeng,,Huai
12636,Jinqiao Shi,BUPT,https://scss.bupt.edu.cn/info/1063/3294.htm,NOSCHOLARPAGE,Jinqiao,,Shi
12637,Jinqiu Yang 0001,Concordia University,https://jinqiuyang.github.io,DpY9rhEAAAAJ,Jinqiu,Yang,0001
12638,Jinquan Zeng,UESTC,https://www.en.scse.uestc.edu.cn/info/1085/2030.htm,NOSCHOLARPAGE,Jinquan,,Zeng
12639,Jinseek Choi,Hanyang University,http://mir.hanyang.ac.kr/professor.html,PTsbMiAAAAAJ,Jinseek,,Choi
12640,Jinshi Cui,Peking University,http://www.cis.pku.edu.cn/vision/Visual&Robot/people/CuiJinshi/index.htm,mgOosuUAAAAJ,Jinshi,,Cui
12641,Jinsong Gui,Central South University,https://faculty.csu.edu.cn/guijinsong/zh_CN/index.htm,NOSCHOLARPAGE,Jinsong,,Gui
12642,Jinsong Han,Zhejiang University,https://person.zju.edu.cn/hanjinsong,BST50KwAAAAJ,Jinsong,,Han
12643,Jinsong Su,Xiamen University,https://cdmc.xmu.edu.cn/info/1010/1054.htm,w6qCk3sAAAAJ,Jinsong,,Su
12644,Jinsoo Kim 0001,Seoul National University,https://cse.snu.ac.kr/en/professor/jin-soo-kim,U7b2CX0AAAAJ,Jinsoo,Kim,0001
12645,Jinsub Kim,Oregon State University,http://eecs.oregonstate.edu/people/kim-jinsub,NOSCHOLARPAGE,Jinsub,,Kim
12646,Jinwei Gu,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/people/faculty/jinwei-gu,k_T8t30AAAAJ,Jinwei,,Gu
12647,Jinwei Ye,George Mason University,https://ivlab.cse.lsu.edu,ESpjkZoAAAAJ,Jinwei,,Ye
12648,Jinwoo Choi 0001,Kyung Hee University,https://sites.google.com/site/jchoivision,WcCMuIEAAAAJ,Jinwoo,Choi,0001
12649,Jinwoo Shin,KAIST,http://alinlab.kaist.ac.kr/shin.html,m3eDp7kAAAAJ,Jinwoo,,Shin
12650,Jinwook Seo,Seoul National University,http://hcil.snu.ac.kr,K1GtDBEAAAAJ,Jinwook,,Seo
12651,Jinxi Zhao,Nanjing University,https://cs.nju.edu.cn/zhaojinxi,NOSCHOLARPAGE,Jinxi,,Zhao
12652,Jinxiang Chai,Texas A&M University,http://faculty.cs.tamu.edu/jchai,OcN1_gwAAAAJ,Jinxiang,,Chai
12653,Jinya Su,University of Essex,https://www.essex.ac.uk/people/sujin68001/jinya-su,tTfMHMoAAAAJ,Jinya,,Su
12654,Jinyang Li 0001,New York University,http://www.cs.nyu.edu/~jinyang,MrWIWNwAAAAJ,Jinyang,Li,0001
12655,Jinyang Liu 0003,University of Houston,https://jliu-1.github.io,7X0j6LYAAAAJ,Jinyang,Liu,0003
12656,Jinye Peng,Northwest University,https://ist.nwu.edu.cn/info/1017/1262.htm,NOSCHOLARPAGE,Jinye,,Peng
12657,Jinyeong Bak,Sungkyunkwan University,https://hli.skku.edu,oYK9Z_IAAAAJ,Jinyeong,,Bak
12658,Jinyoung Han,Sungkyunkwan University,https://sites.google.com/site/jyhantop,4rkPSC8AAAAJ,Jinyoung,,Han
12659,Jinyoung Yeo,Yonsei University,https://jinyeo.weebly.com,rJBSLtAAAAAJ,Jinyoung,,Yeo
12660,Jinyu Gu 0001,Shanghai Jiao Tong University,https://ipads.se.sjtu.edu.cn/pub/members/jinyu_gu,31qOL6wAAAAJ,Jinyu,Gu,0001
12661,Jinyu Tian 0001,MUST,https://jinyutian.github.io,wQZDPyoAAAAJ,Jinyu,Tian,0001
12662,Jinyu Zhan,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1078,NOSCHOLARPAGE,Jinyu,,Zhan
12663,Jinyuan Jia,Tongji University,https://sse.tongji.edu.cn/jiajinyuan,NOSCHOLARPAGE,Jinyuan,,Jia
12664,Jinyuan Stella Sun,University of Tennessee,http://web.eecs.utk.edu/~jysun,gqGfIIsAAAAJ,Jinyuan,Stella,Sun
12665,Jinyuan Sun,University of Tennessee,http://web.eecs.utk.edu/~jysun,gqGfIIsAAAAJ,Jinyuan,,Sun
12666,Jiong Guo,Shandong University,http://www.cs.sdu.edu.cn/info/1088/2327.htm,4rjuV8YAAAAJ,Jiong,,Guo
12667,Jipeng Qiang,Yangzhou University,https://qiang2100.github.io,1SgBQM4AAAAJ,Jipeng,,Qiang
12668,Jiri Barnat,Masaryk University,https://www.muni.cz/en/people/3496,Z9ZkOdcAAAAJ,Jiri,,Barnat
12669,Jiri Bittner,Czech Technical University,https://dcgi.fel.cvut.cz/people/bittner,AAli7u8AAAAJ,Jiri,,Bittner
12670,Jiri Friml,IST Austria,https://ist.ac.at/research/research-groups/friml-group,NOSCHOLARPAGE,Jiri,,Friml
12671,Jiri Matas,Czech Technical University,http://cmp.felk.cvut.cz/~matas,EJCNY6QAAAAJ,Jiri,,Matas
12672,Jiri Sgall,Charles University,https://iuuk.mff.cuni.cz/~sgall,5XzFcZoAAAAJ,Jiri,,Sgall
12673,Jiri Sochor,Masaryk University,https://www.muni.cz/en/people/2446,kd3m5-4AAAAJ,Jiri,,Sochor
12674,Jiri Zara,Czech Technical University,https://dcgi.fel.cvut.cz/people/zara,V2QQklIAAAAJ,Jiri,,Zara
12675,Jirong Wen,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=64,tbxCHJgAAAAJ,Jirong,,Wen
12676,Jirí Fiala 0001,Charles University,https://kam.mff.cuni.cz/~fiala,UD7oqQoAAAAJ,Jirí,iala 0,0001
12677,Jirí Kléma,Czech Technical University,https://ida.fel.cvut.cz/klema,zuwJZmEAAAAJ,Jirí,,Kléma
12678,Jirí Matas,Czech Technical University,http://cmp.felk.cvut.cz/~matas,EJCNY6QAAAAJ,Jirí,,Matas
12679,Jirí Sgall,Charles University,https://iuuk.mff.cuni.cz/~sgall,5XzFcZoAAAAJ,Jirí,,Sgall
12680,Jirí Sochor,Masaryk University,https://www.muni.cz/en/people/2446,kd3m5-4AAAAJ,Jirí,,Sochor
12681,Jirí Srba,Aalborg University,http://people.cs.aau.dk/~srba,PYmuJQoAAAAJ,Jirí,,Srba
12682,Jirí Vokrínek,Czech Technical University,http://cs.fel.cvut.cz/en/people/xvokrine,-FihvIMAAAAJ,Jirí,,Vokrínek
12683,Jirí Zlatuska,Masaryk University,https://www.muni.cz/en/people/1777,NOSCHOLARPAGE,Jirí,,Zlatuska
12684,Jirí Zára,Czech Technical University,https://dcgi.fel.cvut.cz/people/zara,V2QQklIAAAAJ,Jirí,,Zára
12685,Jishen Zhao,Univ. of California - San Diego,https://cseweb.ucsd.edu/~jzhao,MtkNrygAAAAJ,Jishen,,Zhao
12686,Jisoo Yang,University of Nevada Las Vegas,http://web.cs.unlv.edu/jisooy,PdBc3aEAAAAJ,Jisoo,,Yang
12687,Jisun An,Indiana University,https://jisun.me,FYtw3zkAAAAJ,Jisun,,An
12688,Jisung Park 0001,POSTECH,http://jisungpark.kr,1qw7AosAAAAJ,Jisung,Park,0001
12689,Jitender S. Deogun,University of Nebraska,http://cse.unl.edu/~deogun,QpLZdfoAAAAJ,Jitender,S.,Deogun
12690,Jitendra Malik,Univ. of California - Berkeley,https://people.eecs.berkeley.edu/~malik,oY9R5YQAAAAJ,Jitendra,,Malik
12691,Jiun-Long Huang,National Chiao Tung University,http://www.cs.nctu.edu.tw/~jlhuang,NOSCHOLARPAGE,Jiun-Long,,Huang
12692,Jiwon Seo,Hanyang University,http://bdsl.hanyang.ac.kr/members/jiwonseo,O1WC6TAAAAAJ,Jiwon,,Seo
12693,Jiwon Seo 0002,Hanyang University,http://bdsl.hanyang.ac.kr/members/jiwonseo,O1WC6TAAAAAJ,Jiwon,Seo,0002
12694,Jiwu Shu,Tsinghua University,http://storage.cs.tsinghua.edu.cn/~jiwu-shu,VccUDSgAAAAJ,Jiwu,,Shu
12695,Jiyan Wu,Shenzhen University,https://sites.google.com/site/wujiyanweb,3aTNQsgAAAAJ,Jiyan,,Wu
12696,Jiyao An,Hunan University,http://csee.hnu.edu.cn/people/anjiyao,BeWWwfsAAAAJ,Jiyao,,An
12697,Jiying Zhao,University of Ottawa,http://www.site.uottawa.ca/~jyzhao,zHFUSYMAAAAJ,Jiying,,Zhao
12698,Jize Yan,University of Southampton,https://www.ecs.soton.ac.uk/people/jy12g15,tITMbskAAAAJ,Jize,,Yan
12699,Jizhong Xiao,CUNY,http://www-ee.ccny.cuny.edu/www/web/jxiao/jxiao.html,hUo4KuQAAAAJ,Jizhong,,Xiao
12700,Jizhong Zhao,Xi'an Jiaotong University,http://www.xjtu.edu.cn/jsnr.jsp?urltype=tree.TreeTempUrl&wbtreeid=1632&wbwbxjtuteacherid=626,CbGjM58AAAAJ,Jizhong,,Zhao
12701,Jnyana Ranjan Mohanty,KIIT Bhubaneswar,https://ksca.kiit.ac.in/profiles/jnyana-ranjan-mohanty,DHvFWE0AAAAJ,Jnyana,Ranjan,Mohanty
12702,Jo Iacovides,University of York,https://www-users.york.ac.uk/~ii560,LuBaasYAAAAJ,Jo,,Iacovides
12703,Jo Ueyama,USP-ICMC,http://conteudo.icmc.usp.br/pessoas/joueyama,OXlxfi4AAAAJ,Jo,,Ueyama
12704,Jo Wood,City University of London,https://www.city.ac.uk/people/academics/jo-wood#profile=overview,IySbkVoAAAAJ,Jo,,Wood
12705,Joab R. Winkler,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/joab-winkler,6cEV3NAAAAAJ,Joab,R.,Winkler
12706,Joachim Denzler,Friedrich Schiller University Jena,http://www.inf-cv.uni-jena.de/denzler.html,bhpi3vgAAAAJ,Joachim,,Denzler
12707,Joachim Fischer,Humboldt University of Berlin,https://www.informatik.hu-berlin.de/de/forschung/gebiete/sam,NOSCHOLARPAGE,Joachim,,Fischer
12708,Joachim Giesen,Friedrich Schiller University Jena,http://theinf2.informatik.uni-jena.de,NOSCHOLARPAGE,Joachim,,Giesen
12709,Joachim Gudmundsson,University of Sydney,https://www.sydney.edu.au/engineering/about/our-people/academic-staff/joachim-gudmundsson.html,uECC9_gAAAAJ,Joachim,,Gudmundsson
12710,Joachim Hertzberg,University of Osnabrück,http://www2.inf.uni-osnabrueck.de/hertzberg,4978xwoAAAAJ,Joachim,,Hertzberg
12711,Joachim Hornegger,University of Erlangen–Nuremberg,https://lme.tf.fau.de/person/joachim-hornegger,s7A4ZYgAAAAJ,Joachim,,Hornegger
12712,Joachim K. Anlauf,University of Bonn,https://www.ti.uni-bonn.de/Members/anlauf,NOSCHOLARPAGE,Joachim,K.,Anlauf
12713,Joachim Klaus Anlauf,University of Bonn,https://www.ti.uni-bonn.de/Members/anlauf,NOSCHOLARPAGE,Joachim,Klaus,Anlauf
12714,Joachim M. Buhmann,ETH Zurich,http://www.ml.inf.ethz.ch,zQWbCzYAAAAJ,Joachim,M.,Buhmann
12715,Joachim Niehren,CRIStAL,http://researchers.lille.inria.fr/niehren,sG4pk9cAAAAJ,Joachim,,Niehren
12716,Joachim Parrow,Uppsala University,http://user.it.uu.se/~joachim,AjzWAu4AAAAJ,Joachim,,Parrow
12717,Joachim Posegga,University of Passau,https://web.sec.uni-passau.de/members/joachim/index.php,NOSCHOLARPAGE,Joachim,,Posegga
12718,Joachim Weickert,Saarland University,http://www.mia.uni-saarland.de/weickert/index.shtml,IWwCuGAAAAAJ,Joachim,,Weickert
12719,Joachim von Hacht,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/joachim-hacht.aspx,NOSCHOLARPAGE,Joachim,,von Hacht
12720,Joakim Lilliesköld,KTH Royal Institute of Technology,https://www.kth.se/profile/joakiml,4ki0Nk4AAAAJ,Joakim,,Lilliesköld
12721,Joan Bruna,New York University,http://www.cs.nyu.edu/~bruna,L4bNmsMAAAAJ,Joan,,Bruna
12722,Joan Bruna Estrach,New York University,http://www.cs.nyu.edu/~bruna,L4bNmsMAAAAJ,Joan,Bruna,Estrach
12723,Joan Daemen,Radboud University,https://cs.ru.nl/~joan,onY4i0oAAAAJ,Joan,,Daemen
12724,Joan Feigenbaum,Yale University,http://www.cs.yale.edu/~jf,IAeKTGsAAAAJ,Joan,,Feigenbaum
12725,Joan Manuel Parcerisa Bundó,Polytechnic University of Catalonia,http://personals.ac.upc.edu/jmanel,S6AXVlAAAAAJ,Joan,Manuel Parcerisa,Bundó
12726,Joan-Manuel Parcerisa,Polytechnic University of Catalonia,http://personals.ac.upc.edu/jmanel,S6AXVlAAAAAJ,Joan-Manuel,,Parcerisa
12727,Joana Gonçalves,TU Delft,http://joanagoncalves.org,NcQxaAsAAAAJ,Joana,,Gonçalves
12728,Joanna Bergstrom-Lehtovirta,University of Copenhagen,https://di.ku.dk/english/staff/vip/?pure=en/persons/540723,NL1Q89sAAAAJ,Joanna,,Bergstrom-Lehtovirta
12729,Joanna Bergström,University of Copenhagen,https://di.ku.dk/english/staff/vip/?pure=en/persons/540723,NL1Q89sAAAAJ,Joanna,,Bergström
12730,Joanna Bergström-Lehtovirta,University of Copenhagen,https://di.ku.dk/english/staff/vip/?pure=en/persons/540723,NL1Q89sAAAAJ,Joanna,,Bergström-Lehtovirta
12731,Joanna Bryson,University of Bath,http://www.cs.bath.ac.uk/~jjb,QOU1RTUAAAAJ,Joanna,,Bryson
12732,Joanna C. S. Santos,University of Notre Dame,https://cse.nd.edu/faculty/joanna-cecilia-da-silva-santos,mkGmYyAAAAAJ,Joanna,C. S.,Santos
12733,Joanna Cecilia da Silva Santos,University of Notre Dame,https://cse.nd.edu/faculty/joanna-cecilia-da-silva-santos,mkGmYyAAAAAJ,Joanna,Cecilia da Silva,Santos
12734,Joanna J. Bryson,University of Bath,http://www.cs.bath.ac.uk/~jjb,QOU1RTUAAAAJ,Joanna,J.,Bryson
12735,Joanna Loveday,Middlesex University,https://www.mdx.ac.uk/about-us/our-people/staff-directory/profile/loveday-joanna,NOSCHOLARPAGE,Joanna,,Loveday
